entry,at,order
"""chris @ ttP9etrJ8B"" collected 44.76 from pot with Three of a Kind on the second run  (combination: 6♦, 6♣, 6♥, Q♦, J♠)",2024-07-31T09:13:57.503Z,172241723750301
"""chris @ ttP9etrJ8B"" collected 44.76 from pot with Three of a Kind (combination: 6♦, 6♣, 6♥, Q♦, J♠)",2024-07-31T09:13:57.503Z,172241723750300
"River (second run): Q♦, J♠, 6♥, 3♦ [4♥]",2024-07-31T09:13:53.489Z,172241723348900
"River: Q♦, J♠, 6♥, 3♦ [7♥]",2024-07-31T09:13:49.369Z,172241722936900
"""justin @ 9ndRxrt-et"" shows a A♦, A♥, 2♠, 9♦.",2024-07-31T09:13:45.359Z,172241722535902
"""chris @ ttP9etrJ8B"" shows a J♣, 6♦, 6♣, 5♥.",2024-07-31T09:13:45.359Z,172241722535901
"Uncalled bet of 22.81 returned to ""justin @ 9ndRxrt-et""",2024-07-31T09:13:45.359Z,172241722535900
"All players in hand choose to run it twice.",2024-07-31T09:13:44.554Z,172241722455401
"""chris @ ttP9etrJ8B"" chooses to  run it twice.",2024-07-31T09:13:44.554Z,172241722455400
"""justin @ 9ndRxrt-et"" chooses to  run it twice.",2024-07-31T09:13:44.206Z,172241722420600
"Remaining players decide whether to run it twice.",2024-07-31T09:13:42.986Z,172241722298601
"""Jay @ NvJVXTKmaY"" folds",2024-07-31T09:13:42.986Z,172241722298600
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T09:13:41.990Z,172241722199000
"""chris @ ttP9etrJ8B"" calls 18.51 and go all in",2024-07-31T09:13:39.120Z,172241721912000
"""justin @ 9ndRxrt-et"" bets 41.32 and go all in",2024-07-31T09:13:37.824Z,172241721782400
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T09:13:34.858Z,172241721485800
"Turn: Q♦, J♠, 6♥ [3♦]",2024-07-31T09:13:33.644Z,172241721364400
"""justin @ 9ndRxrt-et"" calls 10.50",2024-07-31T09:13:32.738Z,172241721273800
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T09:13:20.965Z,172241720096500
"""Jay @ NvJVXTKmaY"" calls 10.50",2024-07-31T09:13:20.054Z,172241720005400
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T09:13:18.990Z,172241719899000
"""budizzleeeee @ nYW0w3Siiw"" calls 10.50",2024-07-31T09:13:18.072Z,172241719807200
"""chris @ ttP9etrJ8B"" bets 10.50",2024-07-31T09:13:16.036Z,172241719603600
"""justin @ 9ndRxrt-et"" checks",2024-07-31T09:13:10.819Z,172241719081900
"""Andy chen @ 2cBNth9xVi"" checks",2024-07-31T09:13:09.726Z,172241718972600
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T09:13:08.781Z,172241718878100
"Flop:  [Q♦, J♠, 6♥]",2024-07-31T09:13:08.007Z,172241718800700
"""Andy chen @ 2cBNth9xVi"" calls 1.75",2024-07-31T09:13:07.134Z,172241718713400
"""Jay @ NvJVXTKmaY"" calls 1.75",2024-07-31T09:13:05.192Z,172241718519200
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T09:12:51.908Z,172241717190800
"""leafs @ W8l7I4tBkx"" calls 1.75",2024-07-31T09:12:50.947Z,172241717094700
"""budizzleeeee @ nYW0w3Siiw"" calls 1.75",2024-07-31T09:12:49.976Z,172241716997600
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-31T09:12:48.148Z,172241716814800
"""justin @ 9ndRxrt-et"" raises to 1.75",2024-07-31T09:12:39.356Z,172241715935600
"""Andy chen @ 2cBNth9xVi"" posts a big blind of 0.50",2024-07-31T09:12:36.545Z,172241715654510
"""Jay @ NvJVXTKmaY"" posts a small blind of 0.25",2024-07-31T09:12:36.545Z,172241715654509
"Your hand is J♣, 6♦, 6♣, 5♥",2024-07-31T09:12:36.545Z,172241715654502
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (30.76) | #2 ""budizzleeeee @ nYW0w3Siiw"" (410.80) | #3 ""leafs @ W8l7I4tBkx"" (162.44) | #4 ""MIKE @ 6p-FLFyf4K"" (49.25) | #6 ""Jay @ NvJVXTKmaY"" (284.66) | #9 ""Andy chen @ 2cBNth9xVi"" (183.91) | #10 ""justin @ 9ndRxrt-et"" (53.57)",2024-07-31T09:12:36.545Z,172241715654501
"-- starting hand #163 (id: hywhy31rr2tw)  (Pot Limit Omaha Hi) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-31T09:12:36.545Z,172241715654500
"-- ending hand #162 --",2024-07-31T09:12:31.541Z,172241715154102
"""justin @ 9ndRxrt-et"" collected 53.57 from pot with Three of a Kind on the second run  (combination: A♣, A♦, A♠, J♦, 8♦)",2024-07-31T09:12:31.541Z,172241715154101
"""leafs @ W8l7I4tBkx"" collected 53.57 from pot with Flush (combination: K♥, 10♥, 7♥, 5♥, 2♥)",2024-07-31T09:12:31.541Z,172241715154100
"River (second run): 8♦, 7♥, 2♥, J♦ [A♠]",2024-07-31T09:12:27.533Z,172241714753300
"Turn (second run): 8♦, 7♥, 2♥ [J♦]",2024-07-31T09:12:23.524Z,172241714352400
"River: 8♦, 7♥, 2♥, 5♥ [2♠]",2024-07-31T09:12:19.522Z,172241713952200
"Turn: 8♦, 7♥, 2♥ [5♥]",2024-07-31T09:12:15.515Z,172241713551500
"""justin @ 9ndRxrt-et"" shows a A♣, A♦, 4♦, 7♦.",2024-07-31T09:12:11.464Z,172241713146402
"""leafs @ W8l7I4tBkx"" shows a 10♦, K♥, 10♥, 3♥.",2024-07-31T09:12:11.464Z,172241713146401
"Uncalled bet of 107.14 returned to ""leafs @ W8l7I4tBkx""",2024-07-31T09:12:11.464Z,172241713146400
"All players in hand choose to run it twice.",2024-07-31T09:12:10.639Z,172241713063901
"""leafs @ W8l7I4tBkx"" chooses to  run it twice.",2024-07-31T09:12:10.639Z,172241713063900
"""justin @ 9ndRxrt-et"" chooses to  run it twice.",2024-07-31T09:12:10.039Z,172241713003900
"Remaining players decide whether to run it twice.",2024-07-31T09:12:08.761Z,172241712876101
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T09:12:08.761Z,172241712876100
"""leafs @ W8l7I4tBkx"" raises to 108.52",2024-07-31T09:12:06.532Z,172241712653200
"""budizzleeeee @ nYW0w3Siiw"" calls 1.38",2024-07-31T09:12:03.562Z,172241712356200
"""justin @ 9ndRxrt-et"" bets 1.38 and go all in",2024-07-31T09:12:01.847Z,172241712184700
"Flop:  [8♦, 7♥, 2♥]",2024-07-31T09:11:58.847Z,172241711884700
"""leafs @ W8l7I4tBkx"" calls 33.50",2024-07-31T09:11:58.027Z,172241711802700
"""budizzleeeee @ nYW0w3Siiw"" calls 33.50",2024-07-31T09:11:49.719Z,172241710971900
"""chris @ ttP9etrJ8B"" folds",2024-07-31T09:11:41.953Z,172241710195300
"""justin @ 9ndRxrt-et"" raises to 33.50",2024-07-31T09:11:39.786Z,172241709978600
"""Jay @ NvJVXTKmaY"" folds",2024-07-31T09:11:36.942Z,172241709694200
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T09:11:35.850Z,172241709585000
"""leafs @ W8l7I4tBkx"" calls 7.75",2024-07-31T09:11:24.487Z,172241708448700
"""budizzleeeee @ nYW0w3Siiw"" raises to 7.75",2024-07-31T09:11:22.011Z,172241708201100
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-31T09:11:19.482Z,172241707948200
"""justin @ 9ndRxrt-et"" raises to 1.75",2024-07-31T09:11:15.617Z,172241707561700
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T09:11:12.604Z,172241707260400
"""Jay @ NvJVXTKmaY"" posts a big blind of 0.50",2024-07-31T09:11:09.611Z,172241706961111
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-31T09:11:09.611Z,172241706961110
"Your hand is 10♣, 6♦, 6♠, 9♠",2024-07-31T09:11:09.611Z,172241706961103
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (32.51) | #2 ""budizzleeeee @ nYW0w3Siiw"" (445.68) | #3 ""leafs @ W8l7I4tBkx"" (143.75) | #4 ""MIKE @ 6p-FLFyf4K"" (49.50) | #6 ""Jay @ NvJVXTKmaY"" (285.16) | #9 ""Andy chen @ 2cBNth9xVi"" (183.91) | #10 ""justin @ 9ndRxrt-et"" (34.88)",2024-07-31T09:11:09.611Z,172241706961102
"-- starting hand #162 (id: 67ub8ziz4ucu)  (Pot Limit Omaha Hi) (dealer: ""leafs @ W8l7I4tBkx"") --",2024-07-31T09:11:09.611Z,172241706961101
"The player ""Wei @ 9-Okl1QwAD"" quits the game with a stack of 188.10.",2024-07-31T09:11:09.611Z,172241706961100
"""justin @ 9ndRxrt-et"" shows a 3♦, 6♣, 4♠, 4♣.",2024-07-31T09:11:07.056Z,172241706705600
"-- ending hand #161 --",2024-07-31T09:11:05.907Z,172241706590702
"""Jay @ NvJVXTKmaY"" collected 36.00 from pot with Flush (combination: 10♥, 9♥, 8♥, 6♥, 4♥)",2024-07-31T09:11:05.907Z,172241706590701
"""Jay @ NvJVXTKmaY"" shows a 5♥, 6♥, 7♠, 9♥.",2024-07-31T09:11:05.907Z,172241706590700
"""justin @ 9ndRxrt-et"" checks",2024-07-31T09:11:05.060Z,172241706506000
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T09:11:03.608Z,172241706360800
"River: 4♥, 5♦, 7♦, 10♥ [8♥]",2024-07-31T09:11:02.704Z,172241706270400
"""Jay @ NvJVXTKmaY"" calls 9.00",2024-07-31T09:11:01.806Z,172241706180600
"""justin @ 9ndRxrt-et"" bets 9.00",2024-07-31T09:11:00.509Z,172241706050900
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T09:10:55.770Z,172241705577000
"Turn: 4♥, 5♦, 7♦ [10♥]",2024-07-31T09:10:55.079Z,172241705507900
"""Jay @ NvJVXTKmaY"" calls 4.50",2024-07-31T09:10:54.253Z,172241705425300
"""chris @ ttP9etrJ8B"" folds",2024-07-31T09:10:52.853Z,172241705285300
"""justin @ 9ndRxrt-et"" bets 4.50",2024-07-31T09:10:51.919Z,172241705191900
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T09:10:47.408Z,172241704740800
"Flop:  [4♥, 5♦, 7♦]",2024-07-31T09:10:46.872Z,172241704687200
"""justin @ 9ndRxrt-et"" calls 2.75",2024-07-31T09:10:46.016Z,172241704601600
"""Jay @ NvJVXTKmaY"" calls 2.75",2024-07-31T09:10:44.083Z,172241704408300
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-31T09:10:34.300Z,172241703430000
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T09:10:33.103Z,172241703310300
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T09:10:30.838Z,172241703083800
"""chris @ ttP9etrJ8B"" raises to 2.75",2024-07-31T09:10:29.887Z,172241702988700
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-31T09:10:26.905Z,172241702690500
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T09:10:19.619Z,172241701961900
"""Wei @ 9-Okl1QwAD"" folds",2024-07-31T09:10:16.988Z,172241701698800
"""Jay @ NvJVXTKmaY"" calls 0.50",2024-07-31T09:10:13.249Z,172241701324900
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-31T09:10:11.595Z,172241701159512
"""leafs @ W8l7I4tBkx"" posts a small blind of 0.25",2024-07-31T09:10:11.595Z,172241701159511
"Your hand is Q♣, 10♣, J♥, J♠",2024-07-31T09:10:11.595Z,172241701159503
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (35.26) | #2 ""budizzleeeee @ nYW0w3Siiw"" (445.68) | #3 ""leafs @ W8l7I4tBkx"" (144.00) | #4 ""MIKE @ 6p-FLFyf4K"" (50.00) | #6 ""Jay @ NvJVXTKmaY"" (265.41) | #7 ""Wei @ 9-Okl1QwAD"" (188.10) | #9 ""Andy chen @ 2cBNth9xVi"" (183.91) | #10 ""justin @ 9ndRxrt-et"" (51.13)",2024-07-31T09:10:11.595Z,172241701159502
"-- starting hand #161 (id: p4otkucpjmh4)  (Pot Limit Omaha Hi) (dealer: ""budizzleeeee @ nYW0w3Siiw"") --",2024-07-31T09:10:11.595Z,172241701159501
"The player ""MIKE @ 6p-FLFyf4K"" joined the game with a stack of 50.00.",2024-07-31T09:10:11.595Z,172241701159500
"""Jay @ NvJVXTKmaY"" shows a 2♦, A♦, A♣, 2♣.",2024-07-31T09:10:08.714Z,172241700871400
"-- ending hand #160 --",2024-07-31T09:10:07.844Z,172241700784402
"""budizzleeeee @ nYW0w3Siiw"" collected 52.49 from pot with Full House (combination: 8♥, 8♦, 8♠, 6♣, 6♦)",2024-07-31T09:10:07.844Z,172241700784401
"""budizzleeeee @ nYW0w3Siiw"" shows a 3♠, 6♣, 8♥, 6♥.",2024-07-31T09:10:07.844Z,172241700784400
"""Jay @ NvJVXTKmaY"" calls 13.12",2024-07-31T09:10:07.029Z,172241700702900
"""budizzleeeee @ nYW0w3Siiw"" bets 13.12",2024-07-31T09:10:05.753Z,172241700575300
"River: 8♦, 6♦, 8♠, J♦ [J♥]",2024-07-31T09:10:03.109Z,172241700310900
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T09:10:02.265Z,172241700226500
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T09:09:59.631Z,172241699963100
"Turn: 8♦, 6♦, 8♠ [J♦]",2024-07-31T09:09:57.960Z,172241699796000
"""chris @ ttP9etrJ8B"" folds",2024-07-31T09:09:57.118Z,172241699711800
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T09:09:48.944Z,172241698894400
"""Jay @ NvJVXTKmaY"" calls 8.75",2024-07-31T09:09:47.459Z,172241698745900
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T09:09:46.094Z,172241698609400
"""budizzleeeee @ nYW0w3Siiw"" bets 8.75",2024-07-31T09:09:45.121Z,172241698512100
"Flop:  [8♦, 6♦, 8♠]",2024-07-31T09:09:40.640Z,172241698064000
"""leafs @ W8l7I4tBkx"" calls 1.75",2024-07-31T09:09:39.821Z,172241697982100
"""budizzleeeee @ nYW0w3Siiw"" calls 1.75",2024-07-31T09:09:38.921Z,172241697892100
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-31T09:09:37.967Z,172241697796700
"""justin @ 9ndRxrt-et"" folds",2024-07-31T09:09:32.173Z,172241697217300
"""Andy chen @ 2cBNth9xVi"" calls 1.75",2024-07-31T09:09:23.992Z,172241696399200
"""Wei @ 9-Okl1QwAD"" folds",2024-07-31T09:09:19.157Z,172241695915700
"""Jay @ NvJVXTKmaY"" raises to 1.75",2024-07-31T09:09:18.238Z,172241695823800
"The admin approved the player ""MIKE @ 6p-FLFyf4K"" participation with a stack of 50.00.",2024-07-31T09:09:15.768Z,172241695576800
"""leafs @ W8l7I4tBkx"" posts a big blind of 0.50",2024-07-31T09:09:11.204Z,172241695120410
"""budizzleeeee @ nYW0w3Siiw"" posts a small blind of 0.25",2024-07-31T09:09:11.204Z,172241695120409
"Your hand is 5♥, 3♣, 10♥, 10♣",2024-07-31T09:09:11.204Z,172241695120402
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (37.01) | #2 ""budizzleeeee @ nYW0w3Siiw"" (416.81) | #3 ""leafs @ W8l7I4tBkx"" (145.75) | #6 ""Jay @ NvJVXTKmaY"" (289.03) | #7 ""Wei @ 9-Okl1QwAD"" (188.10) | #9 ""Andy chen @ 2cBNth9xVi"" (185.66) | #10 ""justin @ 9ndRxrt-et"" (51.13)",2024-07-31T09:09:11.204Z,172241695120401
"-- starting hand #160 (id: r94svoion6wh)  (Pot Limit Omaha Hi) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-31T09:09:11.204Z,172241695120400
"The player ""MIKE @ 6p-FLFyf4K"" requested a seat.",2024-07-31T09:09:10.680Z,172241695068000
"""Jay @ NvJVXTKmaY"" shows a 2♣, 6♠, 6♦, 5♦.",2024-07-31T09:09:08.989Z,172241694898900
"""justin @ 9ndRxrt-et"" shows a A♣, A♥, 2♠, 7♦.",2024-07-31T09:09:08.429Z,172241694842900
"-- ending hand #159 --",2024-07-31T09:09:06.771Z,172241694677104
"""budizzleeeee @ nYW0w3Siiw"" shows a 10♥, A♠, 9♣, 3♥.",2024-07-31T09:09:06.771Z,172241694677103
"""chris @ ttP9etrJ8B"" shows a J♠, 10♦, 4♣, J♦.",2024-07-31T09:09:06.771Z,172241694677102
"""Andy chen @ 2cBNth9xVi"" collected 34.36 from pot with Straight (combination: J♥, 10♣, 9♠, 8♣, 7♣)",2024-07-31T09:09:06.771Z,172241694677101
"""Andy chen @ 2cBNth9xVi"" shows a 8♣, Q♠, J♥, K♥.",2024-07-31T09:09:06.771Z,172241694677100
"""Andy chen @ 2cBNth9xVi"" checks",2024-07-31T09:09:05.954Z,172241694595400
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T09:09:02.736Z,172241694273600
"""chris @ ttP9etrJ8B"" checks",2024-07-31T09:09:01.501Z,172241694150100
"River: 7♣, 9♠, 10♣, 3♣ [4♠]",2024-07-31T09:08:58.191Z,172241693819100
"""Andy chen @ 2cBNth9xVi"" checks",2024-07-31T09:08:57.385Z,172241693738500
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T09:08:53.708Z,172241693370800
"""chris @ ttP9etrJ8B"" checks",2024-07-31T09:08:52.417Z,172241693241700
"Turn: 7♣, 9♠, 10♣ [3♣]",2024-07-31T09:08:50.530Z,172241693053000
"""Jay @ NvJVXTKmaY"" folds",2024-07-31T09:08:49.717Z,172241692971700
"""budizzleeeee @ nYW0w3Siiw"" calls 6.87",2024-07-31T09:08:48.739Z,172241692873900
"""chris @ ttP9etrJ8B"" calls 6.87",2024-07-31T09:08:46.598Z,172241692659800
"""justin @ 9ndRxrt-et"" folds",2024-07-31T09:08:44.832Z,172241692483200
"""Andy chen @ 2cBNth9xVi"" bets 6.87",2024-07-31T09:08:40.317Z,172241692031700
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T09:08:37.243Z,172241691724300
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T09:08:36.141Z,172241691614100
"""chris @ ttP9etrJ8B"" checks",2024-07-31T09:08:35.152Z,172241691515200
"Flop:  [7♣, 9♠, 10♣]",2024-07-31T09:08:32.015Z,172241691201500
"""Andy chen @ 2cBNth9xVi"" calls 2.75",2024-07-31T09:08:31.173Z,172241691117300
"""Jay @ NvJVXTKmaY"" calls 2.75",2024-07-31T09:08:27.057Z,172241690705700
"""budizzleeeee @ nYW0w3Siiw"" calls 2.75",2024-07-31T09:08:25.846Z,172241690584600
"""chris @ ttP9etrJ8B"" calls 2.75",2024-07-31T09:08:23.031Z,172241690303100
"""justin @ 9ndRxrt-et"" raises to 2.75",2024-07-31T09:08:21.840Z,172241690184000
"""Andy chen @ 2cBNth9xVi"" calls 0.50",2024-07-31T09:08:19.634Z,172241689963400
"""Wei @ 9-Okl1QwAD"" folds",2024-07-31T09:08:14.377Z,172241689437700
"""Jay @ NvJVXTKmaY"" calls 0.50",2024-07-31T09:08:13.387Z,172241689338700
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T09:08:10.361Z,172241689036100
"""budizzleeeee @ nYW0w3Siiw"" posts a big blind of 0.50",2024-07-31T09:08:07.694Z,172241688769411
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-31T09:08:07.694Z,172241688769410
"Your hand is J♠, 10♦, 4♣, J♦",2024-07-31T09:08:07.694Z,172241688769403
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (46.63) | #2 ""budizzleeeee @ nYW0w3Siiw"" (426.43) | #3 ""leafs @ W8l7I4tBkx"" (145.75) | #6 ""Jay @ NvJVXTKmaY"" (291.78) | #7 ""Wei @ 9-Okl1QwAD"" (188.10) | #9 ""Andy chen @ 2cBNth9xVi"" (160.92) | #10 ""justin @ 9ndRxrt-et"" (53.88)",2024-07-31T09:08:07.694Z,172241688769402
"-- starting hand #159 (id: tntqmffvkhbk)  (Pot Limit Omaha Hi) (dealer: ""justin @ 9ndRxrt-et"") --",2024-07-31T09:08:07.694Z,172241688769401
"The player ""MIKE @ 6p-FLFyf4K"" quits the game with a stack of 0.00.",2024-07-31T09:08:07.694Z,172241688769400
"""leafs @ W8l7I4tBkx"" shows a 2♣, 4♠, 10♥, 10♠.",2024-07-31T09:08:06.897Z,172241688689700
"""justin @ 9ndRxrt-et"" shows a 10♣, 2♦, 8♦, A♠.",2024-07-31T09:08:04.674Z,172241688467400
"-- ending hand #158 --",2024-07-31T09:08:01.281Z,172241688128108
"""Jay @ NvJVXTKmaY"" collected 38.70 from pot with Straight on the second run  (combination: K♥, Q♦, J♥, 10♦, 9♦)",2024-07-31T09:08:01.281Z,172241688128107
"""budizzleeeee @ nYW0w3Siiw"" collected 38.71 from pot with Straight on the second run  (combination: K♥, Q♠, J♣, 10♦, 9♦)",2024-07-31T09:08:01.281Z,172241688128106
"""Jay @ NvJVXTKmaY"" collected 38.70 from pot with Straight (combination: K♥, Q♦, J♥, 10♦, 9♦)",2024-07-31T09:08:01.281Z,172241688128105
"""budizzleeeee @ nYW0w3Siiw"" collected 38.71 from pot with Straight (combination: K♥, Q♠, J♣, 10♦, 9♦)",2024-07-31T09:08:01.281Z,172241688128104
"""Jay @ NvJVXTKmaY"" collected 107.19 from pot with Straight on the second run  (combination: K♥, Q♦, J♥, 10♦, 9♦)",2024-07-31T09:08:01.281Z,172241688128103
"""budizzleeeee @ nYW0w3Siiw"" collected 107.19 from pot with Straight on the second run  (combination: K♥, Q♠, J♣, 10♦, 9♦)",2024-07-31T09:08:01.281Z,172241688128102
"""Jay @ NvJVXTKmaY"" collected 107.19 from pot with Straight (combination: K♥, Q♦, J♥, 10♦, 9♦)",2024-07-31T09:08:01.281Z,172241688128101
"""budizzleeeee @ nYW0w3Siiw"" collected 107.20 from pot with Straight (combination: K♥, Q♠, J♣, 10♦, 9♦)",2024-07-31T09:08:01.281Z,172241688128100
"River (second run): 10♦, 9♦, K♥, 8♠ [5♣]",2024-07-31T09:07:57.273Z,172241687727300
"Turn (second run): 10♦, 9♦, K♥ [8♠]",2024-07-31T09:07:53.268Z,172241687326800
"River: 10♦, 9♦, K♥, 8♣ [7♣]",2024-07-31T09:07:49.195Z,172241686919500
"Turn: 10♦, 9♦, K♥ [8♣]",2024-07-31T09:07:45.186Z,172241686518600
"""Jay @ NvJVXTKmaY"" shows a J♥, Q♦, 7♦, 3♠.",2024-07-31T09:07:41.177Z,172241686117701
"""budizzleeeee @ nYW0w3Siiw"" shows a 5♠, J♣, Q♠, J♠.",2024-07-31T09:07:41.177Z,172241686117700
"""MIKE @ 6p-FLFyf4K"" shows a K♦, 4♥, A♣, K♣.",2024-07-31T09:07:41.121Z,172241686112100
"All players in hand choose to run it twice.",2024-07-31T09:07:40.350Z,172241686035001
"""MIKE @ 6p-FLFyf4K"" chooses to  run it twice.",2024-07-31T09:07:40.350Z,172241686035000
"""Jay @ NvJVXTKmaY"" chooses to  run it twice.",2024-07-31T09:07:40.180Z,172241686018000
"""budizzleeeee @ nYW0w3Siiw"" chooses to  run it twice.",2024-07-31T09:07:39.890Z,172241685989000
"Remaining players decide whether to run it twice.",2024-07-31T09:07:39.157Z,172241685915701
"""budizzleeeee @ nYW0w3Siiw"" calls 211.00",2024-07-31T09:07:39.157Z,172241685915700
"""Jay @ NvJVXTKmaY"" raises to 211.00 and go all in",2024-07-31T09:07:37.743Z,172241685774300
"""MIKE @ 6p-FLFyf4K"" calls 133.59 and go all in",2024-07-31T09:07:35.170Z,172241685517000
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T09:07:31.258Z,172241685125800
"""budizzleeeee @ nYW0w3Siiw"" raises to 189.00",2024-07-31T09:07:29.643Z,172241684964300
"""chris @ ttP9etrJ8B"" folds",2024-07-31T09:07:27.331Z,172241684733100
"""justin @ 9ndRxrt-et"" folds",2024-07-31T09:07:26.390Z,172241684639000
"""Andy chen @ 2cBNth9xVi"" folds",2024-07-31T09:07:09.102Z,172241682910200
"""Wei @ 9-Okl1QwAD"" folds",2024-07-31T09:07:08.110Z,172241682811000
"""Jay @ NvJVXTKmaY"" raises to 49.00",2024-07-31T09:07:07.100Z,172241682710000
"""MIKE @ 6p-FLFyf4K"" calls 14.00",2024-07-31T09:06:46.128Z,172241680612800
"""leafs @ W8l7I4tBkx"" calls 14.00",2024-07-31T09:06:44.642Z,172241680464200
"""budizzleeeee @ nYW0w3Siiw"" bets 14.00",2024-07-31T09:06:42.840Z,172241680284000
"""chris @ ttP9etrJ8B"" checks",2024-07-31T09:06:40.694Z,172241680069400
"""justin @ 9ndRxrt-et"" checks",2024-07-31T09:06:39.730Z,172241679973000
"Flop:  [10♦, 9♦, K♥]",2024-07-31T09:06:38.013Z,172241679801300
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-31T09:06:37.146Z,172241679714600
"""justin @ 9ndRxrt-et"" calls 1.75",2024-07-31T09:06:36.228Z,172241679622800
"""Andy chen @ 2cBNth9xVi"" calls 1.75",2024-07-31T09:06:34.433Z,172241679443300
"""Wei @ 9-Okl1QwAD"" calls 1.75",2024-07-31T09:06:32.538Z,172241679253800
"""Jay @ NvJVXTKmaY"" calls 1.75",2024-07-31T09:06:29.945Z,172241678994500
"""MIKE @ 6p-FLFyf4K"" calls 1.75",2024-07-31T09:06:21.277Z,172241678127700
"""leafs @ W8l7I4tBkx"" calls 1.75",2024-07-31T09:06:20.037Z,172241678003700
"""budizzleeeee @ nYW0w3Siiw"" raises to 1.75",2024-07-31T09:06:18.958Z,172241677895800
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-31T09:06:04.455Z,172241676445511
"""justin @ 9ndRxrt-et"" posts a small blind of 0.25",2024-07-31T09:06:04.455Z,172241676445510
"Your hand is 6♦, 3♣, 6♣, 2♥",2024-07-31T09:06:04.455Z,172241676445502
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (48.38) | #2 ""budizzleeeee @ nYW0w3Siiw"" (347.37) | #3 ""leafs @ W8l7I4tBkx"" (161.50) | #4 ""MIKE @ 6p-FLFyf4K"" (135.34) | #6 ""Jay @ NvJVXTKmaY"" (212.75) | #7 ""Wei @ 9-Okl1QwAD"" (189.85) | #9 ""Andy chen @ 2cBNth9xVi"" (162.67) | #10 ""justin @ 9ndRxrt-et"" (55.63)",2024-07-31T09:06:04.455Z,172241676445501
"-- starting hand #158 (id: aurwj1lxqcer)  (Pot Limit Omaha Hi) (dealer: ""Andy chen @ 2cBNth9xVi"") --",2024-07-31T09:06:04.455Z,172241676445500
"""justin @ 9ndRxrt-et"" shows a 4♥, 3♣, 9♠, 5♦.",2024-07-31T09:06:01.817Z,172241676181700
"-- ending hand #157 --",2024-07-31T09:06:00.832Z,172241676083202
"""Jay @ NvJVXTKmaY"" collected 22.50 from pot",2024-07-31T09:06:00.832Z,172241676083201
"Uncalled bet of 11.25 returned to ""Jay @ NvJVXTKmaY""",2024-07-31T09:06:00.832Z,172241676083200
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T09:06:00.021Z,172241676002100
"""Jay @ NvJVXTKmaY"" bets 11.25",2024-07-31T09:05:57.868Z,172241675786800
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T09:05:54.981Z,172241675498100
"River: 8♦, A♦, Q♦, 9♥ [5♣]",2024-07-31T09:05:52.226Z,172241675222600
"""Jay @ NvJVXTKmaY"" checks",2024-07-31T09:05:51.422Z,172241675142200
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T09:05:49.956Z,172241674995600
