entry,at,order
"""nitjon @ NvJVXTKmaY"" bets 6.50",2024-07-30T07:39:11.217Z,172232515121700
"Turn: A♥, 4♣, 9♦ [Q♦]",2024-07-30T07:39:09.264Z,172232514926400
"""justin @ 9ndRxrt-et"" folds",2024-07-30T07:39:08.433Z,172232514843300
"""Weilin @ 9-Okl1QwAD"" calls 2.50",2024-07-30T07:39:07.505Z,172232514750500
"""nitjon @ NvJVXTKmaY"" bets 2.50",2024-07-30T07:39:01.649Z,172232514164900
"Flop:  [A♥, 4♣, 9♦]",2024-07-30T07:38:56.594Z,172232513659400
"""justin @ 9ndRxrt-et"" calls 2.50",2024-07-30T07:38:55.790Z,172232513579000
"""Weilin @ 9-Okl1QwAD"" calls 2.50",2024-07-30T07:38:54.873Z,172232513487300
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:38:53.100Z,172232513310000
"""nitjon @ NvJVXTKmaY"" raises to 2.50",2024-07-30T07:38:51.110Z,172232513111000
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-30T07:38:48.930Z,172232512893000
"""Weilin @ 9-Okl1QwAD"" calls 0.50",2024-07-30T07:38:47.970Z,172232512797000
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:38:46.052Z,172232512605200
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:38:39.068Z,172232511906800
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T07:38:38.074Z,172232511807400
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T07:38:37.161Z,172232511716100
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T07:38:35.676Z,172232511567611
"""nitjon @ NvJVXTKmaY"" posts a small blind of 0.25",2024-07-30T07:38:35.676Z,172232511567610
"Your hand is K♦, 4♥",2024-07-30T07:38:35.676Z,172232511567603
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (148.74) | #3 ""chris @ ttP9etrJ8B"" (195.69) | #5 ""leafs @ W8l7I4tBkx"" (130.42) | #6 ""Weilin @ 9-Okl1QwAD"" (102.50) | #7 ""justin @ 9ndRxrt-et"" (44.75) | #8 ""nitjon @ NvJVXTKmaY"" (404.76) | #9 ""MIKE @ 6p-FLFyf4K"" (182.34) | #10 ""andy chen phd @ g8PRZ_B4kf"" (61.75)",2024-07-30T07:38:35.676Z,172232511567601
"-- starting hand #246 (id: kme107vfacol)  (No Limit Texas Hold'em) (dealer: ""justin @ 9ndRxrt-et"") --",2024-07-30T07:38:35.676Z,172232511567600
"-- ending hand #245 --",2024-07-30T07:38:29.747Z,172232510974702
"""Nate Higgers @ oEbQ63zwKB"" collected 19.50 from pot",2024-07-30T07:38:29.747Z,172232510974701
"Uncalled bet of 7.00 returned to ""Nate Higgers @ oEbQ63zwKB""",2024-07-30T07:38:29.747Z,172232510974700
"""justin @ 9ndRxrt-et"" folds",2024-07-30T07:38:28.894Z,172232510889400
"""Nate Higgers @ oEbQ63zwKB"" bets 7.00",2024-07-30T07:38:24.199Z,172232510419900
"""justin @ 9ndRxrt-et"" checks",2024-07-30T07:38:21.015Z,172232510101500
"Flop:  [7♦, 3♣, Q♣]",2024-07-30T07:38:19.132Z,172232509913200
"""justin @ 9ndRxrt-et"" calls 9.50",2024-07-30T07:38:18.260Z,172232509826000
"""Nate Higgers @ oEbQ63zwKB"" raises to 9.50",2024-07-30T07:38:15.848Z,172232509584800
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T07:38:13.195Z,172232509319500
"""justin @ 9ndRxrt-et"" raises to 3.00",2024-07-30T07:37:58.890Z,172232507889000
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T07:37:54.749Z,172232507474900
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:37:53.768Z,172232507376800
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:37:52.833Z,172232507283300
"""Nate Higgers @ oEbQ63zwKB"" raises to 1.75",2024-07-30T07:37:51.898Z,172232507189800
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T07:37:49.173Z,172232506917300
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:37:48.032Z,172232506803200
"""nitjon @ NvJVXTKmaY"" posts a big blind of 0.50",2024-07-30T07:37:46.971Z,172232506697111
"""justin @ 9ndRxrt-et"" posts a small blind of 0.25",2024-07-30T07:37:46.971Z,172232506697110
"Your hand is 5♠, K♠",2024-07-30T07:37:46.971Z,172232506697103
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (138.74) | #3 ""chris @ ttP9etrJ8B"" (195.69) | #5 ""leafs @ W8l7I4tBkx"" (130.42) | #6 ""Weilin @ 9-Okl1QwAD"" (102.50) | #7 ""justin @ 9ndRxrt-et"" (54.25) | #8 ""nitjon @ NvJVXTKmaY"" (405.26) | #9 ""MIKE @ 6p-FLFyf4K"" (182.34) | #10 ""andy chen phd @ g8PRZ_B4kf"" (61.75)",2024-07-30T07:37:46.971Z,172232506697101
"-- starting hand #245 (id: qvglbqp6fa4n)  (No Limit Texas Hold'em) (dealer: ""Weilin @ 9-Okl1QwAD"") --",2024-07-30T07:37:46.971Z,172232506697100
"Undealt cards: 2♠, 6♥, 5♣, 4♥ [J♦]",2024-07-30T07:37:45.293Z,172232506529300
"-- ending hand #244 --",2024-07-30T07:37:41.048Z,172232506104802
"""justin @ 9ndRxrt-et"" collected 3.25 from pot",2024-07-30T07:37:41.048Z,172232506104801
"Uncalled bet of 2.43 returned to ""justin @ 9ndRxrt-et""",2024-07-30T07:37:41.048Z,172232506104800
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:37:40.245Z,172232506024500
"""justin @ 9ndRxrt-et"" bets 2.43",2024-07-30T07:37:33.627Z,172232505362700
"Turn: 2♠, 6♥, 5♣ [4♥]",2024-07-30T07:37:30.572Z,172232505057200
"""leafs @ W8l7I4tBkx"" checks",2024-07-30T07:37:29.734Z,172232504973400
"""justin @ 9ndRxrt-et"" checks",2024-07-30T07:37:28.454Z,172232504845400
"Flop:  [2♠, 6♥, 5♣]",2024-07-30T07:37:26.816Z,172232504681600
"""justin @ 9ndRxrt-et"" calls 1.50",2024-07-30T07:37:25.984Z,172232504598400
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T07:37:24.513Z,172232504451300
"""leafs @ W8l7I4tBkx"" raises to 1.50",2024-07-30T07:37:23.601Z,172232504360100
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:37:20.905Z,172232504090500
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T07:37:19.968Z,172232503996800
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T07:37:19.015Z,172232503901500
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:37:17.971Z,172232503797100
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T07:37:17.063Z,172232503706300
"""justin @ 9ndRxrt-et"" posts a big blind of 0.50",2024-07-30T07:37:15.707Z,172232503570711
"""Weilin @ 9-Okl1QwAD"" posts a small blind of 0.25",2024-07-30T07:37:15.707Z,172232503570710
"Your hand is Q♥, 2♦",2024-07-30T07:37:15.707Z,172232503570703
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (138.74) | #3 ""chris @ ttP9etrJ8B"" (195.69) | #5 ""leafs @ W8l7I4tBkx"" (131.92) | #6 ""Weilin @ 9-Okl1QwAD"" (102.75) | #7 ""justin @ 9ndRxrt-et"" (52.50) | #8 ""nitjon @ NvJVXTKmaY"" (405.26) | #9 ""MIKE @ 6p-FLFyf4K"" (182.34) | #10 ""andy chen phd @ g8PRZ_B4kf"" (61.75)",2024-07-30T07:37:15.707Z,172232503570701
"-- starting hand #244 (id: lx4wwd7mdlca)  (No Limit Texas Hold'em) (dealer: ""leafs @ W8l7I4tBkx"") --",2024-07-30T07:37:15.707Z,172232503570700
"""leafs @ W8l7I4tBkx"" shows a 8♠, Q♣.",2024-07-30T07:37:10.959Z,172232503095900
"""MIKE @ 6p-FLFyf4K"" shows a 7♦, 6♦.",2024-07-30T07:37:09.800Z,172232502980000
"-- ending hand #243 --",2024-07-30T07:37:08.668Z,172232502866802
"""Weilin @ 9-Okl1QwAD"" collected 3.00 from pot with Pair, J's (combination: J♦, J♣, A♣, 9♦, 6♣)",2024-07-30T07:37:08.668Z,172232502866801
"""Weilin @ 9-Okl1QwAD"" shows a 5♦, J♦.",2024-07-30T07:37:08.668Z,172232502866800
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T07:37:07.841Z,172232502784100
"""Weilin @ 9-Okl1QwAD"" checks",2024-07-30T07:37:06.818Z,172232502681800
"River: 6♣, 9♦, A♣, J♣ [3♠]",2024-07-30T07:37:06.509Z,172232502650900
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T07:37:05.697Z,172232502569700
"""Weilin @ 9-Okl1QwAD"" checks",2024-07-30T07:37:04.281Z,172232502428100
"Turn: 6♣, 9♦, A♣ [J♣]",2024-07-30T07:37:03.906Z,172232502390600
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T07:37:03.074Z,172232502307400
"""Weilin @ 9-Okl1QwAD"" checks",2024-07-30T07:37:01.905Z,172232502190500
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:36:59.411Z,172232501941100
"Flop:  [6♣, 9♦, A♣]",2024-07-30T07:36:56.647Z,172232501664700
"""Weilin @ 9-Okl1QwAD"" calls 1.00",2024-07-30T07:36:55.763Z,172232501576300
"""leafs @ W8l7I4tBkx"" calls 1.00",2024-07-30T07:36:54.681Z,172232501468100
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:36:53.347Z,172232501334700
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T07:36:52.430Z,172232501243000
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T07:36:51.524Z,172232501152400
"""MIKE @ 6p-FLFyf4K"" raises to 1.00",2024-07-30T07:36:50.564Z,172232501056400
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T07:36:48.639Z,172232500863900
"""justin @ 9ndRxrt-et"" folds",2024-07-30T07:36:47.733Z,172232500773300
"""Weilin @ 9-Okl1QwAD"" posts a big blind of 0.50",2024-07-30T07:36:46.237Z,172232500623711
"""leafs @ W8l7I4tBkx"" posts a small blind of 0.25",2024-07-30T07:36:46.237Z,172232500623710
"Your hand is 2♣, 10♠",2024-07-30T07:36:46.237Z,172232500623703
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (138.74) | #3 ""chris @ ttP9etrJ8B"" (195.69) | #5 ""leafs @ W8l7I4tBkx"" (132.92) | #6 ""Weilin @ 9-Okl1QwAD"" (100.75) | #7 ""justin @ 9ndRxrt-et"" (52.50) | #8 ""nitjon @ NvJVXTKmaY"" (405.26) | #9 ""MIKE @ 6p-FLFyf4K"" (183.34) | #10 ""andy chen phd @ g8PRZ_B4kf"" (61.75)",2024-07-30T07:36:46.237Z,172232500623701
"-- starting hand #243 (id: yxcxynyp3hnw)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T07:36:46.237Z,172232500623700
"""leafs @ W8l7I4tBkx"" shows a J♦, 3♠.",2024-07-30T07:36:45.003Z,172232500500300
"-- ending hand #242 --",2024-07-30T07:36:39.627Z,172232499962702
"""Weilin @ 9-Okl1QwAD"" collected 9.25 from pot",2024-07-30T07:36:39.627Z,172232499962701
"Uncalled bet of 7.00 returned to ""Weilin @ 9-Okl1QwAD""",2024-07-30T07:36:39.627Z,172232499962700
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T07:36:38.767Z,172232499876700
"""Weilin @ 9-Okl1QwAD"" bets 7.00",2024-07-30T07:36:37.050Z,172232499705000
"Turn: 4♣, A♥, 7♣ [3♥]",2024-07-30T07:36:32.886Z,172232499288600
"""Nate Higgers @ oEbQ63zwKB"" calls 2.00",2024-07-30T07:36:32.030Z,172232499203000
"""justin @ 9ndRxrt-et"" folds",2024-07-30T07:36:31.097Z,172232499109700
"""Weilin @ 9-Okl1QwAD"" bets 2.00",2024-07-30T07:36:29.753Z,172232498975300
"Flop:  [4♣, A♥, 7♣]",2024-07-30T07:36:25.876Z,172232498587600
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:36:25.035Z,172232498503500
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:36:24.104Z,172232498410400
"""Nate Higgers @ oEbQ63zwKB"" calls 1.50",2024-07-30T07:36:23.173Z,172232498317300
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T07:36:22.275Z,172232498227500
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:36:21.358Z,172232498135800
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T07:36:20.436Z,172232498043600
"""justin @ 9ndRxrt-et"" calls 1.50",2024-07-30T07:36:19.443Z,172232497944300
"""Weilin @ 9-Okl1QwAD"" raises to 1.50",2024-07-30T07:36:16.779Z,172232497677900
"""leafs @ W8l7I4tBkx"" posts a big blind of 0.50",2024-07-30T07:36:14.725Z,172232497472511
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-30T07:36:14.725Z,172232497472510
"Your hand is 10♠, 4♦",2024-07-30T07:36:14.725Z,172232497472503
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (142.24) | #3 ""chris @ ttP9etrJ8B"" (195.94) | #5 ""leafs @ W8l7I4tBkx"" (133.42) | #6 ""Weilin @ 9-Okl1QwAD"" (95.00) | #7 ""justin @ 9ndRxrt-et"" (54.00) | #8 ""nitjon @ NvJVXTKmaY"" (405.26) | #9 ""MIKE @ 6p-FLFyf4K"" (183.34) | #10 ""andy chen phd @ g8PRZ_B4kf"" (61.75)",2024-07-30T07:36:14.725Z,172232497472501
"-- starting hand #242 (id: uzvz57igkkab)  (No Limit Texas Hold'em) (dealer: ""Nate Higgers @ oEbQ63zwKB"") --",2024-07-30T07:36:14.725Z,172232497472500
"Undealt cards:  [4♥, 3♣, K♦, J♠, A♠]",2024-07-30T07:36:10.842Z,172232497084200
"""nitjon @ NvJVXTKmaY"" shows a 10♠, Q♣.",2024-07-30T07:36:09.728Z,172232496972800
"-- ending hand #241 --",2024-07-30T07:36:08.118Z,172232496811802
"""nitjon @ NvJVXTKmaY"" collected 1.25 from pot",2024-07-30T07:36:08.118Z,172232496811801
"Uncalled bet of 1.25 returned to ""nitjon @ NvJVXTKmaY""",2024-07-30T07:36:08.118Z,172232496811800
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:36:07.268Z,172232496726800
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T07:36:06.356Z,172232496635600
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T07:36:05.444Z,172232496544400
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:36:04.512Z,172232496451200
"""nitjon @ NvJVXTKmaY"" raises to 1.75",2024-07-30T07:35:59.548Z,172232495954800
"""justin @ 9ndRxrt-et"" folds",2024-07-30T07:35:49.868Z,172232494986800
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T07:35:48.925Z,172232494892500
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:35:42.745Z,172232494274500
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T07:35:41.106Z,172232494110611
"""Nate Higgers @ oEbQ63zwKB"" posts a small blind of 0.25",2024-07-30T07:35:41.106Z,172232494110610
"Your hand is 3♦, K♥",2024-07-30T07:35:41.106Z,172232494110603
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (142.49) | #3 ""chris @ ttP9etrJ8B"" (196.44) | #5 ""leafs @ W8l7I4tBkx"" (133.42) | #6 ""Weilin @ 9-Okl1QwAD"" (95.00) | #7 ""justin @ 9ndRxrt-et"" (54.00) | #8 ""nitjon @ NvJVXTKmaY"" (404.51) | #9 ""MIKE @ 6p-FLFyf4K"" (183.34) | #10 ""andy chen phd @ g8PRZ_B4kf"" (61.75)",2024-07-30T07:35:41.106Z,172232494110601
"-- starting hand #241 (id: hqpp7if0izsx)  (No Limit Texas Hold'em) (dealer: ""andy chen phd @ g8PRZ_B4kf"") --",2024-07-30T07:35:41.106Z,172232494110600
"-- ending hand #240 --",2024-07-30T07:35:35.056Z,172232493505603
"""justin @ 9ndRxrt-et"" shows a J♦, 8♦.",2024-07-30T07:35:35.056Z,172232493505602
"""nitjon @ NvJVXTKmaY"" collected 19.75 from pot with Pair, 6's (combination: 6♠, 6♥, K♦, Q♣, 10♣)",2024-07-30T07:35:35.056Z,172232493505601
"""nitjon @ NvJVXTKmaY"" shows a 6♠, 5♠.",2024-07-30T07:35:35.056Z,172232493505600
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T07:35:34.244Z,172232493424400
"""justin @ 9ndRxrt-et"" checks",2024-07-30T07:35:33.330Z,172232493333000
"River: Q♣, 2♦, 6♥, 10♣ [K♦]",2024-07-30T07:35:28.885Z,172232492888500
"""nitjon @ NvJVXTKmaY"" calls 5.00",2024-07-30T07:35:28.049Z,172232492804900
"""justin @ 9ndRxrt-et"" bets 5.00",2024-07-30T07:35:26.872Z,172232492687200
"Turn: Q♣, 2♦, 6♥ [10♣]",2024-07-30T07:35:21.689Z,172232492168900
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T07:35:20.872Z,172232492087200
"""nitjon @ NvJVXTKmaY"" calls 2.00",2024-07-30T07:35:19.403Z,172232491940300
"""justin @ 9ndRxrt-et"" bets 2.00",2024-07-30T07:35:18.472Z,172232491847200
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T07:35:14.999Z,172232491499900
"Flop:  [Q♣, 2♦, 6♥]",2024-07-30T07:35:13.240Z,172232491324000
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T07:35:12.376Z,172232491237600
"""andy chen phd @ g8PRZ_B4kf"" calls 1.75",2024-07-30T07:35:11.476Z,172232491147600
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:35:10.349Z,172232491034900
"""nitjon @ NvJVXTKmaY"" calls 1.75",2024-07-30T07:35:09.352Z,172232490935200
"""justin @ 9ndRxrt-et"" raises to 1.75",2024-07-30T07:35:08.227Z,172232490822700
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T07:35:05.454Z,172232490545400
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:34:53.166Z,172232489316600
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:34:52.162Z,172232489216200
"""Nate Higgers @ oEbQ63zwKB"" posts a big blind of 0.50",2024-07-30T07:34:50.430Z,172232489043011
"""andy chen phd @ g8PRZ_B4kf"" posts a small blind of 0.25",2024-07-30T07:34:50.430Z,172232489043010
"Your hand is Q♦, 9♣",2024-07-30T07:34:50.430Z,172232489043003
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (142.99) | #3 ""chris @ ttP9etrJ8B"" (196.44) | #5 ""leafs @ W8l7I4tBkx"" (133.42) | #6 ""Weilin @ 9-Okl1QwAD"" (95.00) | #7 ""justin @ 9ndRxrt-et"" (62.75) | #8 ""nitjon @ NvJVXTKmaY"" (393.51) | #9 ""MIKE @ 6p-FLFyf4K"" (183.34) | #10 ""andy chen phd @ g8PRZ_B4kf"" (63.50)",2024-07-30T07:34:50.430Z,172232489043001
"-- starting hand #240 (id: k2oacx8egdjb)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T07:34:50.430Z,172232489043000
"-- ending hand #239 --",2024-07-30T07:34:44.419Z,172232488441902
"""Nate Higgers @ oEbQ63zwKB"" collected 22.49 from pot with Pair, Q's (combination: Q♣, Q♦, 8♦, 7♣, 6♣)",2024-07-30T07:34:44.419Z,172232488441901
"""Nate Higgers @ oEbQ63zwKB"" shows a Q♣, Q♦.",2024-07-30T07:34:44.419Z,172232488441900
"""Weilin @ 9-Okl1QwAD"" checks",2024-07-30T07:34:43.517Z,172232488351700
"""Nate Higgers @ oEbQ63zwKB"" checks",2024-07-30T07:34:23.925Z,172232486392500
"River: 8♦, 3♠, 5♥, 7♣ [6♣]",2024-07-30T07:34:23.390Z,172232486339000
"""Weilin @ 9-Okl1QwAD"" calls 5.62",2024-07-30T07:34:22.564Z,172232486256400
"""Nate Higgers @ oEbQ63zwKB"" bets 5.62",2024-07-30T07:34:19.100Z,172232485910000
"Turn: 8♦, 3♠, 5♥ [7♣]",2024-07-30T07:34:13.566Z,172232485356600
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T07:34:12.671Z,172232485267100
"""justin @ 9ndRxrt-et"" folds",2024-07-30T07:34:11.259Z,172232485125900
"""Weilin @ 9-Okl1QwAD"" calls 3.00",2024-07-30T07:34:10.278Z,172232485027800
"""Nate Higgers @ oEbQ63zwKB"" bets 3.00",2024-07-30T07:34:08.150Z,172232484815000
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T07:34:05.140Z,172232484514000
"Flop:  [8♦, 3♠, 5♥]",2024-07-30T07:34:03.355Z,172232484335500
"""andy chen phd @ g8PRZ_B4kf"" calls 1.25",2024-07-30T07:34:02.482Z,172232484248200
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:34:01.066Z,172232484106600
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T07:34:00.142Z,172232484014200
"""justin @ 9ndRxrt-et"" calls 1.25",2024-07-30T07:33:59.112Z,172232483911200
"""Weilin @ 9-Okl1QwAD"" calls 1.25",2024-07-30T07:33:56.040Z,172232483604000
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:33:54.574Z,172232483457400
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:33:53.632Z,172232483363200
"""Nate Higgers @ oEbQ63zwKB"" raises to 1.25",2024-07-30T07:33:51.069Z,172232483106900
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T07:33:47.649Z,172232482764911
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T07:33:47.649Z,172232482764910
"Your hand is 10♠, 7♠",2024-07-30T07:33:47.649Z,172232482764903
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (130.37) | #3 ""chris @ ttP9etrJ8B"" (196.44) | #5 ""leafs @ W8l7I4tBkx"" (133.42) | #6 ""Weilin @ 9-Okl1QwAD"" (104.87) | #7 ""justin @ 9ndRxrt-et"" (64.00) | #8 ""nitjon @ NvJVXTKmaY"" (393.51) | #9 ""MIKE @ 6p-FLFyf4K"" (183.59) | #10 ""andy chen phd @ g8PRZ_B4kf"" (64.75)",2024-07-30T07:33:47.649Z,172232482764901
"-- starting hand #239 (id: ygg8tio5v97q)  (No Limit Texas Hold'em) (dealer: ""nitjon @ NvJVXTKmaY"") --",2024-07-30T07:33:47.649Z,172232482764900
"-- ending hand #238 --",2024-07-30T07:33:44.728Z,172232482472802
"""andy chen phd @ g8PRZ_B4kf"" collected 2.25 from pot",2024-07-30T07:33:44.728Z,172232482472801
"Uncalled bet of 2.25 returned to ""andy chen phd @ g8PRZ_B4kf""",2024-07-30T07:33:44.728Z,172232482472800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:33:43.890Z,172232482389000
"""andy chen phd @ g8PRZ_B4kf"" bets 2.25",2024-07-30T07:33:42.954Z,172232482295400
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T07:33:39.924Z,172232481992400
"River: 8♥, 7♣, 4♠, Q♠ [8♠]",2024-07-30T07:33:38.960Z,172232481896000
"""MIKE @ 6p-FLFyf4K"" calls 0.50",2024-07-30T07:33:38.118Z,172232481811800
"""andy chen phd @ g8PRZ_B4kf"" bets 0.50",2024-07-30T07:33:36.401Z,172232481640100
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T07:33:34.128Z,172232481412800
"Turn: 8♥, 7♣, 4♠ [Q♠]",2024-07-30T07:33:33.040Z,172232481304000
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T07:33:32.179Z,172232481217900
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T07:33:30.859Z,172232481085900
"Flop:  [8♥, 7♣, 4♠]",2024-07-30T07:33:29.637Z,172232480963700
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T07:33:28.792Z,172232480879200
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T07:33:27.761Z,172232480776100
"""justin @ 9ndRxrt-et"" folds",2024-07-30T07:33:26.814Z,172232480681400
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T07:33:20.330Z,172232480033000
"""leafs @ W8l7I4tBkx"" folds",2024-07-30T07:33:19.394Z,172232479939400
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:33:18.349Z,172232479834900
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T07:33:15.400Z,172232479540000
"""andy chen phd @ g8PRZ_B4kf"" calls 0.50",2024-07-30T07:33:14.500Z,172232479450000
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T07:33:09.108Z,172232478910811
"""nitjon @ NvJVXTKmaY"" posts a small blind of 0.25",2024-07-30T07:33:09.108Z,172232478910810
"Your hand is 7♦, 3♦",2024-07-30T07:33:09.108Z,172232478910803
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (130.37) | #3 ""chris @ ttP9etrJ8B"" (196.44) | #5 ""leafs @ W8l7I4tBkx"" (133.42) | #6 ""Weilin @ 9-Okl1QwAD"" (104.87) | #7 ""justin @ 9ndRxrt-et"" (64.00) | #8 ""nitjon @ NvJVXTKmaY"" (393.76) | #9 ""MIKE @ 6p-FLFyf4K"" (184.59) | #10 ""andy chen phd @ g8PRZ_B4kf"" (63.50)",2024-07-30T07:33:09.108Z,172232478910801
"-- starting hand #238 (id: kv8y81v89ji6)  (No Limit Texas Hold'em) (dealer: ""justin @ 9ndRxrt-et"") --",2024-07-30T07:33:09.108Z,172232478910800
"Undealt cards: 7♣, 10♣, 2♠ [2♥, 5♦]",2024-07-30T07:33:04.381Z,172232478438100
"-- ending hand #237 --",2024-07-30T07:33:03.177Z,172232478317702
"""leafs @ W8l7I4tBkx"" collected 9.75 from pot",2024-07-30T07:33:03.177Z,172232478317701
"Uncalled bet of 3.50 returned to ""leafs @ W8l7I4tBkx""",2024-07-30T07:33:03.177Z,172232478317700
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T07:33:02.367Z,172232478236700
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T07:33:01.459Z,172232478145900
"""leafs @ W8l7I4tBkx"" bets 3.50",2024-07-30T07:33:00.392Z,172232478039200
"""Nate Higgers @ oEbQ63zwKB"" checks",2024-07-30T07:32:52.045Z,172232477204500
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T07:32:51.088Z,172232477108800
"Flop:  [7♣, 10♣, 2♠]",2024-07-30T07:32:49.728Z,172232476972800
"""Nate Higgers @ oEbQ63zwKB"" calls 3.00",2024-07-30T07:32:48.893Z,172232476889300
"""MIKE @ 6p-FLFyf4K"" calls 3.00",2024-07-30T07:32:47.836Z,172232476783600
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T07:32:46.671Z,172232476667100
"""justin @ 9ndRxrt-et"" folds",2024-07-30T07:32:45.754Z,172232476575400
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T07:32:44.074Z,172232476407400
"""leafs @ W8l7I4tBkx"" raises to 3.00",2024-07-30T07:32:43.156Z,172232476315600
"""chris @ ttP9etrJ8B"" folds",2024-07-30T07:32:39.917Z,172232475991700
"""Nate Higgers @ oEbQ63zwKB"" calls 1.00",2024-07-30T07:32:38.211Z,172232475821100
